count,hour,minute,second,msec,at1,at2,at3,t1,t2,t3,pos1,pos2,pos3,vel1,vel2,vel3
3562,17,51,48,769,-0.3,-5.52,1.14,0.549455,-6.27042,9.32653e-07,63.5793,92.6711,0.000686646,-0.0769043,-0.191574,-0
3563,17,51,48,775,-0.21,-5.28,1.2,0.521072,-6.663,0,63.5779,92.6697,-0,0,-0.0514984,-0
3564,17,51,48,781,-0.09,-5.4,1.2,0.392153,-6.78336,9.31934e-07,63.5779,92.669,0.000686646,0,-0.0192261,-0
3565,17,51,48,787,-0.84,-4.5,1.17,0.32206,-5.66035,-0.0267278,63.5779,92.669,0.000686646,0,-0.142136,0.00137329
3566,17,51,48,793,-1.41,-4.44,1.2,-0.964232,-4.33542,9.31455e-07,63.5779,92.6676,0.000686646,-0.465546,-0.672913,-0
3567,17,51,48,799,-1.35,-4.26,1.2,-1.56961,-3.7726,0.000951555,63.5772,92.6621,0.000686646,-1.08147,-1.21811,-0
3568,17,51,48,805,-0.96,-4.8,1.32,-1.33322,-4.32145,-0.386346,63.5751,92.6546,0.000686646,-1.27785,-1.30737,0.0199127
3569,17,51,48,811,-0.33,-5.52,1.26,-0.516242,-5.42941,-0.0133636,63.571,92.6477,0.000686646,-1.01074,-0.983276,0.000686646
3570,17,51,48,817,-0.6,-5.64,1.23,0.196602,-6.18796,0.0137859,63.5648,92.6408,0.00137329,-0.468979,-0.503998,-0
3571,17,51,48,823,-0.27,-5.88,1.2,0.463773,-6.47916,0.000476233,63.5593,92.6367,0.000686646,-0.177841,-0.210114,-0
3572,17,51,48,829,-0.36,-5.82,1.23,0.511747,-6.67024,9.20434e-07,63.5566,92.636,0.000686646,-0.0460052,-0.0789642,-0
3573,17,51,48,835,-0.45,-5.7,1.17,0.484149,-7.01504,-9.20434e-07,63.5559,92.636,-0.000686646,0,0.00411987,-0
3574,17,51,48,841,-1.17,-4.74,1.2,-0.346548,-5.61797,9.20195e-07,63.5573,92.6353,0.000686646,-0.156555,-0.155182,-0
3575,17,51,48,847,-0.63,-4.68,1.17,-1.39864,-4.28234,1.83991e-06,63.5607,92.6347,0.00137329,-0.902939,-0.690765,-0
3576,17,51,48,853,-0.63,-5.34,1.38,-1.08879,-4.60901,-1.03164,63.5635,92.6319,0.000686646,-0.729218,-0.597382,0.054245
3577,17,51,48,859,-0.72,-5.04,1.2,-0.0728513,-5.9337,-0.0668157,63.5607,92.6292,0.000686646,-0.407181,-0.257492,0.00343323
3578,17,51,48,865,-0.48,-5.4,1.32,-0.0761905,-6.38331,-0.804807,63.5566,92.6278,0.000686646,-0.300064,-0.135956,0.0439453
3579,17,51,48,871,-0.54,-5.4,1.2,0.0235111,-6.56254,0.00237748,63.5518,92.6271,0.000686646,-0.144882,-0.054245,-0
3580,17,51,48,876,-0.39,-5.46,1.2,0.227092,-6.50355,0.0304209,63.5484,92.6257,0.000686646,-0.0727844,-0.0432587,-0
3581,17,51,48,882,-0.45,-5.4,1.17,0.195745,-6.6724,9.1684e-07,63.5463,92.6257,0.000686646,-0.0501251,-0.0123596,-0
3582,17,51,48,888,-1.08,-4.5,1.14,-0.504014,-5.37403,0,63.547,92.625,-0,-0.218353,-0.193634,-0
3583,17,51,48,894,-0.87,-4.68,1.17,-1.27584,-4.23719,0,63.549,92.6223,-0,-0.822601,-0.740204,-0
3584,17,51,48,900,-0.78,-5.22,1.2,-1.02049,-4.6017,-0.0267278,63.549,92.6196,0.000686646,-0.716858,-0.637894,0.00137329
3585,17,51,48,906,-0.9,-5.16,1.17,-0.119034,-5.82949,0.0534551,63.547,92.6154,-0,-0.385895,-0.31517,-0.00274658
3586,17,51,48,912,-0.48,-5.58,1.08,-0.0423879,-6.2729,-0.595902,63.5435,92.6127,0.000686646,-0.275345,-0.163422,0.030899
3587,17,51,48,918,-0.54,-5.52,0.99,0.00658399,-6.56635,1.2624,63.5387,92.6113,0.000686646,-0.144196,-0.0624847,-0.0672913
3588,17,51,48,948,-0.51,-5.7,1.14,0.569416,-6.91977,0.208355,63.5353,92.6113,-0,-0.000686646,-0,-0.00961304
3589,17,51,48,954,-0.36,-5.64,1.17,0.219184,-6.81774,-0.0465797,63.5353,92.612,0.000686646,0.000686646,0.0432587,-0
3590,17,51,48,960,-1.08,-4.68,1.17,-0.324437,-6.06,-0.00665347,63.5332,92.6113,0.000686646,-0.138702,-0.0762177,-0
3591,17,51,48,966,-0.75,-4.98,1.17,-1.24653,-4.2943,9.1133e-07,63.5319,92.6099,0.000686646,-0.787582,-0.683212,-0
3592,17,51,48,972,-0.54,-5.1,1.2,-1.14421,-4.36669,-0.816793,63.5298,92.6072,0.000686646,-0.76973,-0.703125,0.042572
3593,17,51,48,978,-0.75,-5.16,1.17,-0.0879474,-5.73114,-0.146942,63.5271,92.6038,0.000686646,-0.340576,-0.326157,0.0075531
3594,17,51,48,984,-0.36,-5.58,1.23,0.0487384,-6.26478,-0.130818,63.5243,92.601,0.000686646,-0.197754,-0.153122,0.00137329
3595,17,51,48,990,-0.57,-5.46,1.2,0.257545,-6.55762,0.272118,63.5216,92.5996,0.000686646,-0.0741577,-0.0652313,-0.0137329
3596,17,51,48,996,-0.42,-5.52,1.2,0.237793,-6.43748,0.00570466,63.5195,92.5996,0.000686646,-0.0617981,-0.0576782,-0
3597,17,51,49,1,-0.39,-5.46,1.17,0.396848,-6.6863,-0.00950535,63.5181,92.599,0.000686646,0.00137329,-0.0123596,-0
3598,17,51,49,7,-0.36,-5.52,1.11,0.378384,-6.78721,9.07736e-07,63.5168,92.5996,0.000686646,0,-0,-0
3599,17,51,49,13,-1.05,-4.56,1.14,-0.041149,-5.83308,9.07496e-07,63.5168,92.599,0.000686646,-0.0714111,-0.10849,-0
3600,17,51,49,19,-0.6,-5.04,1.17,-1.3169,-4.2886,0,63.5175,92.5969,-0,-0.817795,-0.690079,-0
3601,17,51,49,25,-0.72,-5.52,1.17,-0.933708,-4.60163,-0.0133636,63.5168,92.5941,0.000686646,-0.497131,-0.560989,0.000686646
3602,17,51,49,31,-0.48,-5.52,1.17,0.131996,-6.11168,0.0801766,63.5154,92.5914,-0,-0.236206,-0.210114,-0.00411987
3603,17,51,49,37,-0.6,-5.64,0.99,0.24439,-6.45448,1.3007,63.514,92.5907,0.000686646,-0.109177,-0.118103,-0.0693512
3604,17,51,49,43,-0.51,-5.64,1.14,0.198311,-6.49177,0.607057,63.5113,92.5893,0.000686646,-0.0666046,-0.0556183,-0.0315857
3605,17,51,49,49,-0.39,-5.7,1.2,0.0466422,-6.46954,-0.787691,63.5092,92.5887,0.000686646,-0.0741577,-0.044632,0.0384521
3606,17,51,49,55,-0.48,-5.7,1.02,0.382765,-6.48027,1.31405,63.5078,92.588,0.000686646,0,-0.0343323,-0.0714111
3607,17,51,49,61,-1.14,-4.74,1.17,-0.394061,-5.49206,0.0266184,63.5072,92.5887,0.000686646,-0.179214,-0.170288,-0
3608,17,51,49,67,-0.75,-4.86,1.35,-1.31823,-4.30876,-0.904544,63.5065,92.5859,0.000686646,-0.819168,-0.707245,0.044632
3609,17,51,49,73,-0.54,-5.64,1.14,-1.00196,-4.56234,0.0267288,63.5051,92.5818,-0,-0.66124,-0.645447,-0.00137329
3610,17,51,49,79,-0.78,-5.58,1.2,0.0277357,-5.742,0.17784,63.5017,92.5797,0.000686646,-0.287704,-0.334396,-0.0075531
3611,17,51,49,85,-0.48,-5.7,1.2,0.168892,-6.38901,-0.688903,63.4996,92.577,0.000686646,-0.170288,-0.144882,0.0357056
3612,17,51,49,91,-0.6,-5.64,1.11,0.278489,-6.56806,0.0348648,63.4982,92.5763,0.000686646,-0.0597382,-0.0652313,-0.00205994
3613,17,51,49,97,-0.63,-5.76,1.17,0.39104,-6.56837,0.0247163,63.4962,92.5763,-0,-0.0164795,-0.0370789,-0
3614,17,51,49,103,-0.45,-5.7,1.08,0.00805374,-6.83976,1.14149,63.4969,92.5763,0.000686646,-0.0727844,0.00480652,-0.0604248
3615,17,51,49,109,-1.26,-4.8,1.17,-0.500755,-5.40251,-0.146942,63.4975,92.5756,0.000686646,-0.197754,-0.186081,0.0075531
3616,17,51,49,115,-1.08,-4.8,1.11,-1.23736,-4.24509,-0.081919,63.4982,92.5735,0.000686646,-0.804062,-0.718231,0.00205994
3617,17,51,49,121,-0.87,-5.7,1.17,-0.995818,-4.56825,0.00522934,63.4975,92.5701,0.000686646,-0.672226,-0.655746,-0
3618,17,51,49,149,-0.63,-5.82,1.08,0.908118,-7.28745,0.294912,63.4852,92.5619,0.000686646,-0.0281525,-0.0370789,-0.0151062
3619,17,51,49,155,-0.66,-5.82,1.38,0.834213,-7.53739,-1.34776,63.4838,92.5626,-0,-0.0192261,-0,0.0720978
3620,17,51,49,161,-1.29,-4.92,1.14,-0.53068,-5.47548,-0.010456,63.4838,92.5612,0.000686646,-0.21286,-0.171661,-0
3621,17,51,49,167,-1.05,-5.1,1.29,-1.27824,-4.24387,-1.19031,63.4824,92.5598,0.000686646,-0.795822,-0.723724,0.065918
3622,17,51,49,173,-0.6,-5.76,1.14,-1.01883,-4.54281,0.133597,63.479,92.5564,0.00137329,-0.709991,-0.66124,-0.00686646
3623,17,51,49,179,-0.81,-5.64,1.2,-0.0442082,-5.79886,0.152523,63.4749,92.5529,0.00137329,-0.31723,-0.31929,-0.00549316
3624,17,51,49,185,-0.51,-5.76,1.2,0.211139,-6.38441,-0.0448446,63.4708,92.5509,0.000686646,-0.170975,-0.149002,0.00205994
3625,17,51,49,191,-0.54,-5.76,1.23,0.503522,-6.61738,-1.03544,63.4666,92.5495,0.000686646,-0.0205994,-0.0569916,0.054245
3626,17,51,49,197,-0.48,-5.88,1.11,0.47789,-6.56769,0.869276,63.4632,92.5495,0.000686646,0,-0.0377655,-0.0453186
3627,17,51,49,203,-1.14,-4.8,1.29,-0.178387,-5.43095,-1.08079,63.4618,92.5495,-0,-0.10643,-0.185394,0.0590515
3628,17,51,49,209,-0.69,-4.74,1.17,-1.32615,-4.40096,-0.628222,63.4618,92.5481,0.000686646,-0.827408,-0.642014,0.030899
3629,17,51,49,215,-0.69,-5.52,1.17,-1.01338,-4.59545,0.0275133,63.4625,92.544,0.000686646,-0.605621,-0.635147,0.000686646
3630,17,51,49,221,-0.78,-5.34,1.35,0.0479392,-5.75708,-1.05993,63.4598,92.5413,0.000686646,-0.280838,-0.295944,0.0569916
3631,17,51,49,227,-0.51,-5.64,1.2,0.244879,-6.27356,0.000477086,63.4563,92.5392,0.00137329,-0.133896,-0.162735,-0
3632,17,51,49,233,-0.39,-5.52,1.14,0.209569,-6.5767,0.0394518,63.4515,92.5385,0.000686646,-0.0727844,-0.0583649,-0
3633,17,51,49,239,-0.27,-5.64,1.11,0.444096,-6.54344,8.86172e-07,63.4467,92.5378,0.000686646,0,-0.042572,-0
3634,17,51,49,245,-0.06,-5.58,1.17,0.374001,-6.75152,0,63.444,92.5372,-0,-0.00274658,-0.00411987,-0
3635,17,51,49,250,-0.87,-4.74,1.17,-0.0136738,-5.31771,8.85692e-07,63.444,92.5365,0.000686646,-0.065918,-0.205994,-0
3636,17,51,49,256,-1.14,-4.86,1.17,-1.1628,-4.24915,0,63.4474,92.5344,-0,-0.66124,-0.723724,-0
3637,17,51,49,262,-0.72,-5.52,1.17,-0.96133,-4.62696,0,63.4509,92.5303,-0,-0.518417,-0.631027,-0
3638,17,51,49,268,-0.78,-5.34,1.17,-0.153323,-5.85961,8.82578e-07,63.4509,92.5275,0.000686646,-0.30899,-0.295944,-0
3639,17,51,49,274,-0.69,-5.58,1.11,0.0958124,-6.31866,1.76372e-06,63.4481,92.5255,0.00137329,-0.153122,-0.153809,-0
3640,17,51,49,280,-0.63,-5.52,1.17,0.301244,-6.57105,1.76276e-06,63.4447,92.5241,0.00137329,-0.0590515,-0.0590515,-0
3641,17,51,49,286,-0.57,-5.7,1.17,0.45802,-6.41571,0.674983,63.4406,92.5234,0.000686646,-0.000686646,-0.0563049,-0.0350189
3642,17,51,49,292,-0.39,-5.76,1.17,0.0970704,-6.58742,8.8114e-07,63.4378,92.5227,0.000686646,-0.054245,-0.0226593,-0
3643,17,51,49,298,-1.2,-4.74,1.17,-0.205206,-5.40378,-0.024241,63.4378,92.5227,-0,-0.10849,-0.190887,-0
3644,17,51,49,304,-0.96,-4.92,1.14,-1.31561,-4.26697,1.24022,63.4412,92.5214,0.000686646,-0.86792,-0.727844,-0.065918
3645,17,51,49,310,-0.99,-5.46,1.2,-1.06979,-4.49531,-0.0534542,63.4433,92.5186,0.00137329,-0.63652,-0.63446,0.0281525
3646,17,51,49,316,-1.08,-5.1,1.14,0.00301278,-5.83549,0.0345475,63.4433,92.5166,0.000686646,-0.315857,-0.291824,0.000686646
3647,17,51,49,322,-0.69,-5.64,1.17,-0.120515,-6.18829,0.0687187,63.4412,92.5138,0.000686646,-0.243759,-0.167542,-0.00274658
3648,17,51,49,328,-0.78,-5.58,1.14,0.15907,-6.44536,-0.002851,63.4364,92.5124,0.000686646,-0.0933838,-0.0762177,-0
3649,17,51,49,334,-0.6,-5.7,1.08,0.0804792,-6.3605,0.0911591,63.433,92.5117,0.000686646,-0.103683,-0.0700378,-0.00480652
3650,17,51,49,340,-0.54,-5.7,1.26,0.342452,-6.71884,-0.880566,63.4296,92.5111,0.000686646,-0.0123596,-0.0102997,0.0460052
3651,17,51,49,367,-2.16,-4.2,1.08,-2.07099,-3.1079,1.13958,63.4337,92.5008,0.000686646,-1.70425,-1.65756,-0.0604248
3652,17,51,49,373,-2.22,-4.38,1.2,-2.74546,-2.25679,0.0318468,63.4275,92.4905,0.000686646,-2.32224,-2.25082,-0
3653,17,51,49,379,-1.77,-5.22,1.14,-1.31314,-4.26242,-0.148718,63.4172,92.4767,0.000686646,-2.4369,-2.29683,0.00549316
3654,17,51,49,385,-1.14,-6,1.14,-0.475301,-5.47456,8.59335e-07,63.4014,92.4609,0.000686646,-2.14989,-1.93909,-0
3655,17,51,49,391,-0.54,-6.12,1.11,0.125854,-6.26902,0.0038025,63.3842,92.4493,-0,-1.63078,-1.37604,-0
3656,17,51,49,397,-0.66,-6.24,1.14,0.649814,-6.7376,-0.0133637,63.3678,92.441,0.000686646,-0.810242,-0.677719,0.000686646
3657,17,51,49,403,-0.51,-6.3,1.11,0.776306,-6.77819,0,63.3554,92.4376,-0,-0.282898,-0.262299,-0
3658,17,51,49,409,-0.36,-6.18,1.11,0.695324,-6.97126,0.623427,63.3465,92.4369,0.000686646,-0.0720978,-0.0686646,-0.0322723
3659,17,51,49,415,-0.27,-6.24,1.14,0.925512,-6.89138,1.70238e-06,63.3417,92.4376,0.00137329,0.0679779,-0.0171661,-0
3660,17,51,49,421,0.12,-6.18,1.2,0.666583,-6.80171,-0.022338,63.3382,92.4376,0.00137329,0.054245,-0,-0
3661,17,51,49,427,-0.39,-5.04,1.14,-0.0887897,-5.77317,8.51188e-07,63.3348,92.4376,0.000686646,-0.0686646,-0.118103,-0
3662,17,51,49,433,-1.02,-5.1,1.2,-0.822299,-4.30312,8.50708e-07,63.3307,92.4362,0.000686646,-0.31929,-0.679779,-0
3663,17,51,49,438,-0.06,-5.52,1.17,-0.85984,-4.51248,8.4975e-07,63.3273,92.4335,0.000686646,-0.429153,-0.63446,-0
3664,17,51,49,444,-0.18,-5.52,1.11,0.438046,-5.80305,8.48552e-07,63.3224,92.43,0.000686646,-0.0336456,-0.296631,-0
3665,17,51,49,450,0.18,-5.94,1.17,0.898761,-6.16239,8.47833e-07,63.3197,92.428,0.000686646,0.0357056,-0.184021,-0
3666,17,51,49,456,-0.15,-4.98,1.14,0.118426,-5.42459,1.69471e-06,63.319,92.4266,0.00137329,-0.0453186,-0.262299,-0
3667,17,51,49,462,-1.26,-4.74,1.17,-0.75639,-4.42422,8.46635e-07,63.3197,92.4245,0.000686646,-0.290451,-0.762177,-0
3668,17,51,49,468,-1.29,-4.8,1.2,-1.34285,-3.83362,8.44718e-07,63.3211,92.4191,0.000686646,-0.887833,-1.28746,-0
3669,17,51,49,474,-0.9,-5.52,1.23,-1.2602,-4.46143,-0.266888,63.3231,92.4115,0.000686646,-1.03477,-1.28677,0.0137329
3670,17,51,49,480,-0.45,-5.88,1.17,-0.432253,-5.72202,8.39446e-07,63.3231,92.4039,0.000686646,-0.739517,-0.827408,-0
3671,17,51,49,486,-0.6,-6.12,1.17,0.158294,-6.23808,0.00950709,63.3211,92.3991,0.000686646,-0.326843,-0.455933,-0
3672,17,51,49,492,-0.6,-6.12,1.14,0.576571,-6.41469,0.146944,63.3183,92.395,0.000686646,-0.0837708,-0.181961,-0.0075531
3673,17,51,49,498,-0.6,-6.18,1.14,0.354753,-6.64364,-0.0534551,63.3183,92.3936,-0,-0.0514984,-0.0748444,0.00274658
3674,17,51,49,504,-0.6,-6.3,1.14,0.0364532,-6.57409,-0.0052276,63.3224,92.393,0.000686646,-0.0714111,-0.0418854,-0
3675,17,51,49,510,-0.87,-6.18,1.17,0.304276,-6.80964,0.00190209,63.3286,92.3936,0.000686646,-0.0123596,-0,-0
3676,17,51,49,516,-1.74,-5.1,1.14,-0.659996,-5.72704,8.35851e-07,63.3362,92.3936,0.000686646,-0.291138,-0.129776,-0
3677,17,51,49,522,-1.86,-5.22,1.23,-1.31422,-4.30699,0.79116,63.3403,92.393,0.000686646,-0.826721,-0.677032,-0.0411987
3678,17,51,49,528,-1.53,-5.76,1.11,-1.0608,-4.58012,-0.333328,63.3396,92.3895,0.000686646,-0.827408,-0.596008,0.0171661
3679,17,51,49,534,-1.17,-5.64,0.99,-0.439311,-5.85478,1.3074,63.3334,92.3861,0.000686646,-0.689392,-0.277405,-0.0714111
3680,17,51,49,539,-0.78,-5.94,1.11,-0.213175,-6.41756,-0.969725,63.3245,92.384,0.000686646,-0.468292,-0.130463,0.0514984
3681,17,51,49,545,-0.63,-5.82,1.14,-0.166044,-6.6761,-0.0494317,63.3149,92.384,0.000686646,-0.333023,-0.0439453,-0
3682,17,51,49,551,-0.51,-6.06,0.99,0.101749,-6.43328,0.788229,63.3046,92.3827,0.00137329,-0.138702,-0.0508118,-0.0391388
3683,17,51,49,582,0.69,-5.88,1.17,0.811145,-6.47252,8.31777e-07,63.2764,92.382,0.000686646,0.0357056,-0.0336456,-0
3684,17,51,49,588,0.72,-5.82,1.2,1.03786,-6.56556,-0.027092,63.2751,92.382,0.000686646,0.123596,-0.0240326,-0
3685,17,51,49,594,0.09,-4.8,1.14,0.253536,-5.63507,8.31538e-07,63.2764,92.3813,0.000686646,-0.00686646,-0.142822,-0
3686,17,51,49,600,-1.38,-4.56,1.2,-0.535378,-4.28667,0.0801774,63.2813,92.3806,0.000686646,-0.166855,-0.714798,-0.00411987
3687,17,51,49,606,-0.96,-4.38,1.29,-1.62447,-3.74148,-0.439227,63.2881,92.3765,0.000686646,-1.14532,-1.24352,0.0226593
3688,17,51,49,612,-0.9,-4.98,1.17,-1.56406,-4.46689,-0.00285188,63.2943,92.3689,-0,-1.23459,-1.23734,-0
3689,17,51,49,618,-0.84,-5.64,1.2,-0.30272,-5.62916,0.0156861,63.2957,92.3614,0.000686646,-0.848694,-0.856247,-0
3690,17,51,49,624,-0.9,-6,1.2,0.124228,-6.11175,8.22432e-07,63.295,92.3552,0.000686646,-0.499191,-0.497131,-0
3691,17,51,49,630,-0.75,-6.12,1.17,0.0386863,-6.2352,8.20994e-07,63.2902,92.3511,0.000686646,-0.296631,-0.2314,-0
3692,17,51,49,636,-0.66,-6.36,1.32,-0.135696,-6.22062,-1.30022,63.2861,92.3483,0.000686646,-0.226593,-0.142136,0.0693512
3693,17,51,49,642,-0.69,-6.3,1.17,-0.0521639,-6.36773,0,63.2826,92.3483,-0,-0.138016,-0.0741577,-0
3694,17,51,49,648,-0.72,-6.3,1.2,-0.0220981,-6.91878,0.0480074,63.2826,92.3476,0.000686646,-0.113983,0.00274658,-0
3695,17,51,49,653,-0.9,-6.3,1.14,0.066481,-6.80897,8.20035e-07,63.2847,92.3483,0.000686646,-0.075531,-0,-0
3696,17,51,49,659,-1.53,-5.22,1.17,-0.730608,-5.64491,8.20275e-07,63.2874,92.349,0.000686646,-0.360489,-0.133896,-0
3697,17,51,49,665,-1.62,-5.28,1.35,-1.27841,-4.30349,-1.03164,63.2881,92.347,0.000686646,-0.84938,-0.679779,0.054245
3698,17,51,49,671,-0.99,-5.88,1.2,-1.01672,-4.56556,-0.373104,63.2847,92.3435,0.000686646,-0.847321,-0.610428,0.0192261
3699,17,51,49,677,-0.75,-5.7,1.17,-0.347169,-5.96353,0.0241852,63.2778,92.3401,-0,-0.616608,-0.245132,0.000686646
3700,17,51,49,683,-0.51,-5.94,1.26,-0.0273212,-6.44025,-0.0401455,63.2675,92.338,0.000686646,-0.336456,-0.129776,0.00274658
3701,17,51,49,689,-0.33,-5.88,1.08,0.157319,-6.78522,-0.764979,63.2565,92.338,0.000686646,-0.161362,-0.0267792,0.0398254
3702,17,51,49,695,-0.12,-5.88,1.17,0.632313,-6.52072,-0.0381903,63.2462,92.338,0.000686646,0.000686646,-0.0405121,0.00205994
3703,17,51,49,701,-0.57,-4.92,1.23,-0.0587634,-5.53438,0.676564,63.238,92.3387,0.000686646,-0.10849,-0.158615,-0.0336456
3704,17,51,49,707,-0.27,-5.04,1.14,-1.12194,-4.41652,0.00142675,63.2325,92.3367,0.000686646,-0.684586,-0.681152,-0
3705,17,51,49,713,-0.06,-5.4,1.14,-0.832431,-4.62798,-0.0232887,63.2284,92.3332,0.00137329,-0.436707,-0.587769,-0
3706,17,51,49,719,0.06,-5.22,1.17,0.214387,-5.74203,8.14044e-07,63.2222,92.3305,0.00137329,-0.107117,-0.280838,-0
3707,17,51,49,725,0.51,-5.64,1.17,0.496164,-6.06461,8.13085e-07,63.2181,92.3284,0.000686646,0.0226593,-0.158615,-0
3708,17,51,49,731,0.87,-5.58,1.2,0.558209,-6.43496,8.12367e-07,63.2167,92.3264,0.000686646,0.0617981,-0.0666046,-0
3709,17,51,49,737,0.66,-5.16,1.2,0.357888,-5.65324,1.62425e-06,63.216,92.3257,0.00137329,-0.000686646,-0.175095,-0
3710,17,51,49,743,0.78,-5.82,1.26,0.619734,-5.40078,-0.531378,63.2188,92.3243,0.000686646,0.0617981,-0.197067,0.0274658
3711,17,51,49,749,0.21,-4.98,1.26,0.326285,-5.72044,0.0267296,63.2256,92.3229,0.000686646,0,-0.240326,-0.0714111
3712,17,51,49,755,0.21,-5.82,1.14,0.298122,-5.46014,0.0190125,63.2325,92.3215,-0,0.00617981,-0.218353,-0
3713,17,51,49,786,-2.67,-3.78,1.2,-3.21458,-1.96206,-0.662946,63.2476,92.2934,0.000686646,-2.80014,-2.61887,0.0343323
3714,17,51,49,792,-2.49,-4.26,1.14,-3.97309,-1.04428,0,63.2346,92.2762,-0,-3.58772,-3.37761,-0
3715,17,51,49,798,-2.76,-4.56,1.08,-1.39498,-4.06644,0.0237656,63.2146,92.2543,-0,-3.56644,-3.36868,-0
3716,17,51,49,804,-2.25,-4.68,1.17,-0.966214,-4.84912,7.80013e-07,63.1906,92.2337,0.000686646,-3.86856,-3.49777,-0
3717,17,51,49,810,-1.77,-5.28,1.11,-0.811527,-4.96918,0,63.1652,92.2124,-0,-3.6866,-3.39752,-0
3718,17,51,49,816,-0.9,-5.64,1.11,-0.141347,-5.90919,7.65394e-07,63.1391,92.1918,0.000686646,-3.27393,-2.80289,-0
3719,17,51,49,822,-0.6,-5.94,1.11,0.356313,-6.57774,0,63.1144,92.1746,-0,-2.58041,-2.19589,-0
3720,17,51,49,828,-0.27,-6.06,1.08,0.754719,-6.71793,0.120244,63.091,92.1622,-0,-1.77086,-1.51886,-0.00617981
3721,17,51,49,834,0.03,-6.18,0.99,0.944649,-6.83244,0.226951,63.0704,92.1547,0.000686646,-0.911865,-0.850067,-0.011673
3722,17,51,49,840,0.15,-6.06,0.99,0.816491,-6.72917,0.926969,63.0533,92.1513,0.000686646,-0.335083,-0.348816,-0.0487518
3723,17,51,49,846,0.63,-6.12,1.11,0.850717,-6.84235,0.00528497,63.0402,92.1485,0.000686646,-0.0590515,-0.11467,-0.000686646
3724,17,51,49,852,1.26,-6.06,1.14,0.858307,-7.19103,-0.0337457,63.0334,92.1485,0.00137329,0.044632,0.00411987,-0
3725,17,51,49,858,1.62,-6.06,1.29,1.05292,-6.86057,-0.134068,63.0313,92.1485,0.00205994,0.146942,-0,0.00686646
3726,17,51,49,864,0.96,-5.1,1.23,0.738046,-5.67032,2.25088e-06,63.032,92.1485,0.00205994,0.0920105,-0.129776,-0
3727,17,51,49,870,0.06,-5.4,1.26,-0.193236,-4.2474,0.00475538,63.0313,92.1471,0.00205994,-0.075531,-0.722351,-0
3728,17,51,49,876,0.87,-5.82,1.26,-0.667849,-4.61274,1.49723e-06,63.032,92.1437,0.00137329,-0.223846,-0.573349,-0
3729,17,51,49,882,0.72,-5.28,1.2,0.301098,-5.9915,1.49484e-06,63.0306,92.1403,0.00137329,-0.0171661,-0.252686,-0
3730,17,51,49,888,0.18,-5.28,1.2,0.141496,-5.23495,1.49196e-06,63.0306,92.1362,0.00137329,-0.0762177,-0.527344,-0
3731,17,51,49,894,-0.15,-5.46,1.23,-0.976489,-4.25867,7.44542e-07,63.032,92.132,0.000686646,-0.490952,-0.954437,-0
3732,17,51,49,900,-0.45,-5.82,1.14,-0.791185,-4.74821,1.06893,63.0368,92.1265,0.000686646,-0.379715,-0.843887,-0.0563049
3733,17,51,49,906,-0.15,-6.18,1.26,-0.181468,-5.88491,0.0133653,63.0437,92.1217,0.000686646,-0.243073,-0.418854,-0.000686646
3734,17,51,49,912,-0.51,-6.06,1.2,0.475572,-6.76072,-0.0523394,63.0505,92.1197,0.000686646,-0.0370789,-0.125656,0.000686646
3735,17,51,49,918,-0.51,-6,1.2,0.139873,-6.87225,-0.000474573,63.0581,92.1197,0.000686646,-0.0803375,-0.0418854,-0
3736,17,51,49,924,-1.32,-5.1,1.2,-0.755298,-5.58478,0.804461,63.0636,92.119,0.000686646,-0.32959,-0.172348,-0.0418854
3737,17,51,49,930,-1.47,-5.16,1.23,-1.27337,-4.35876,-0.346594,63.0677,92.1176,0.00137329,-0.848694,-0.678406,0.0178528
3738,17,51,49,936,-1.23,-5.76,1.23,-1.01057,-4.6518,-0.0289941,63.0684,92.1149,-0,-0.811615,-0.583649,-0
3739,17,51,49,942,-1.29,-5.46,1.17,-0.329328,-5.97249,0.0123589,63.0663,92.1121,0.000686646,-0.598068,-0.242386,-0
3740,17,51,49,948,-0.96,-5.82,1.2,-0.212921,-6.36825,0,63.0602,92.1101,-0,-0.455246,-0.135956,-0
3741,17,51,49,954,-0.51,-5.76,1.2,-0.364172,-6.65691,7.36393e-07,63.0512,92.1087,0.000686646,-0.418167,-0.0411987,-0
3742,17,51,49,960,-0.51,-5.82,1.17,-0.233506,-6.54124,0,63.0423,92.1087,-0,-0.251999,-0.0391388,-0
3743,17,51,49,988,-1.26,-4.02,1.23,-2.59765,-2.14084,2.18473e-06,63.0135,92.0853,0.00205994,-2.55432,-2.3703,-0
3744,17,51,49,994,-1.47,-4.26,1.23,-3.31997,-1.28031,-0.0935333,63.0025,92.0709,0.00137329,-3.15102,-3.02605,0.00480652
3745,17,51,50,0,-1.17,-4.74,1.26,-1.23866,-4.18134,1.43348e-06,62.9874,92.0524,0.00137329,-3.16887,-3.04321,-0
3746,17,51,50,6,-1.11,-4.68,1.23,-1.02132,-4.73782,0.030056,62.9702,92.0332,-0,-3.51013,-3.24646,-0.00137329
3747,17,51,50,12,-0.6,-5.94,1.2,-0.816507,-4.81423,-0.0267281,62.9523,92.0126,0.000686646,-3.31306,-3.20457,0.00137329
